Flight Date,Carrier,Flight Number,Origin,Origin City,Origin State,Origin WAC,Destination,Destination City,Destination State,Destination WAC,CRS_DEP_TIME,Departure Time,CRS_ARR_TIME,Arrival Time,Cancelled,Diverted,Distance
1/1/2022 12:00:00 AM,AA,1599,LAS,"Las Vegas, NV",NV,85,DFW,"Dallas/Fort Worth, TX",TX,74,1434,1434,1921,1918,0.00,0.00,1055.00
1/1/2022 12:00:00 AM,AA,16,SFO,"San Francisco, CA",CA,91,JFK,"New York, NY",NY,22,1146,1135,2029,2003,0.00,0.00,2586.00
1/1/2022 12:00:00 AM,AA,1603,DCA,"Washington, DC",VA,38,BOS,"Boston, MA",MA,13,1030,1114,1207,1239,0.00,0.00,399.00
1/1/2022 12:00:00 AM,AA,1604,SAT,"San Antonio, TX",TX,74,MIA,"Miami, FL",FL,33,0520,0513,0903,0854,0.00,0.00,1143.00
1/1/2022 12:00:00 AM,AA,1605,DFW,"Dallas/Fort Worth, TX",TX,74,RDU,"Raleigh/Durham, NC",NC,36,1911,1924,2248,2308,0.00,0.00,1061.00
1/1/2022 12:00:00 AM,AA,1606,JAX,"Jacksonville, FL",FL,33,MIA,"Miami, FL",FL,33,1912,1923,2037,2045,0.00,0.00,335.00
1/1/2022 12:00:00 AM,AA,1606,MIA,"Miami, FL",FL,33,JAX,"Jacksonville, FL",FL,33,1702,1726,1821,1838,0.00,0.00,335.00
1/1/2022 12:00:00 AM,AA,1607,BOS,"Boston, MA",MA,13,DCA,"Washington, DC",VA,38,1100,1053,1246,1235,0.00,0.00,399.00
1/1/2022 12:00:00 AM,AA,1609,ORD,"Chicago, IL",IL,41,DCA,"Washington, DC",VA,38,0604,0601,0851,0844,0.00,0.00,612.00
1/1/2022 12:00:00 AM,AA,1610,JFK,"New York, NY",NY,22,MIA,"Miami, FL",FL,33,0759,0758,1113,1105,0.00,0.00,1089.00
1/1/2022 12:00:00 AM,AA,1611,LAS,"Las Vegas, NV",NV,85,PHX,"Phoenix, AZ",AZ,81,0830,0822,1046,1036,0.00,0.00,255.00
1/1/2022 12:00:00 AM,AA,1612,DFW,"Dallas/Fort Worth, TX",TX,74,SNA,"Santa Ana, CA",CA,91,1911,1911,2035,2041,0.00,0.00,1205.00
1/1/2022 12:00:00 AM,AA,1613,MIA,"Miami, FL",FL,33,SJU,"San Juan, PR",PR,3,1059,1131,1447,1452,0.00,0.00,1045.00
1/1/2022 12:00:00 AM,AA,1613,SJU,"San Juan, PR",PR,3,MIA,"Miami, FL",FL,33,1553,1610,1753,1749,0.00,0.00,1045.00
1/1/2022 12:00:00 AM,AA,1614,MCI,"Kansas City, MO",MO,64,DFW,"Dallas/Fort Worth, TX",TX,74,1615,1748,1809,2017,0.00,0.00,460.00
1/1/2022 12:00:00 AM,AA,1616,CLT,"Charlotte, NC",NC,36,STT,"Charlotte Amalie, VI",VI,4,1317,1307,1755,1744,0.00,0.00,1520.00
1/1/2022 12:00:00 AM,AA,1618,DFW,"Dallas/Fort Worth, TX",TX,74,MCI,"Kansas City, MO",MO,64,1640,1717,1814,1859,0.00,0.00,460.00
1/1/2022 12:00:00 AM,AA,1618,MCI,"Kansas City, MO",MO,64,DFW,"Dallas/Fort Worth, TX",TX,74,1854,1936,2043,2205,0.00,0.00,460.00
1/1/2022 12:00:00 AM,AA,1619,MIA,"Miami, FL",FL,33,STT,"Charlotte Amalie, VI",VI,4,1204,1158,1541,1532,0.00,0.00,1107.00
1/1/2022 12:00:00 AM,AA,1619,STT,"Charlotte Amalie, VI",VI,4,MIA,"Miami, FL",FL,33,1633,1629,1838,1826,0.00,0.00,1107.00
1/1/2022 12:00:00 AM,AA,162,HNL,"Honolulu, HI",HI,2,LAX,"Los Angeles, CA",CA,91,1343,1338,2115,2121,0.00,0.00,2556.00
1/1/2022 12:00:00 AM,AA,1620,CVG,"Cincinnati, OH",KY,52,PHX,"Phoenix, AZ",AZ,81,1707,1900,1928,2108,0.00,0.00,1569.00
1/1/2022 12:00:00 AM,AA,1620,PHX,"Phoenix, AZ",AZ,81,CVG,"Cincinnati, OH",KY,52,1045,1042,1619,1557,0.00,0.00,1569.00
1/1/2022 12:00:00 AM,AA,1622,DCA,"Washington, DC",VA,38,PHX,"Phoenix, AZ",AZ,81,1659,1701,2015,2015,0.00,0.00,1979.00
1/1/2022 12:00:00 AM,AA,1623,MIA,"Miami, FL",FL,33,PHL,"Philadelphia, PA",PA,23,0600,0554,0843,0839,0.00,0.00,1013.00
1/1/2022 12:00:00 AM,AA,1624,DFW,"Dallas/Fort Worth, TX",TX,74,MSO,"Missoula, MT",MT,84,2045,2054,2324,2342,0.00,0.00,1320.00
1/1/2022 12:00:00 AM,AA,1626,BOS,"Boston, MA",MA,13,MIA,"Miami, FL",FL,33,1039,1037,1422,1401,0.00,0.00,1258.00
1/1/2022 12:00:00 AM,AA,1626,MIA,"Miami, FL",FL,33,BOS,"Boston, MA",MA,13,0637,0633,0949,0940,0.00,0.00,1258.00
1/1/2022 12:00:00 AM,AA,1628,LAX,"Los Angeles, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,2118,2110,2342,2329,0.00,0.00,370.00
1/1/2022 12:00:00 AM,AA,1629,CLT,"Charlotte, NC",NC,36,DSM,"Des Moines, IA",IA,61,2021,2016,2159,2209,0.00,0.00,815.00
1/1/2022 12:00:00 AM,AA,1631,RSW,"Fort Myers, FL",FL,33,PHL,"Philadelphia, PA",PA,23,0600,0554,0835,0835,0.00,0.00,993.00
1/1/2022 12:00:00 AM,AA,1632,PHX,"Phoenix, AZ",AZ,81,DFW,"Dallas/Fort Worth, TX",TX,74,1612,1616,1939,1931,0.00,0.00,868.00
1/1/2022 12:00:00 AM,AA,1633,MIA,"Miami, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,0859,0855,1120,1117,0.00,0.00,1121.00
1/1/2022 12:00:00 AM,AA,1634,PHX,"Phoenix, AZ",AZ,81,DCA,"Washington, DC",VA,38,1418,1413,2030,1952,0.00,0.00,1979.00
1/1/2022 12:00:00 AM,AA,1635,AUS,"Austin, TX",TX,74,SLC,"Salt Lake City, UT",UT,87,1200,1151,1407,1345,0.00,0.00,1086.00
1/1/2022 12:00:00 AM,AA,1635,SLC,"Salt Lake City, UT",UT,87,AUS,"Austin, TX",TX,74,1500,1455,1848,1829,0.00,0.00,1086.00
1/1/2022 12:00:00 AM,AA,1637,PBI,"West Palm Beach/Palm Beach, FL",FL,33,PHL,"Philadelphia, PA",PA,23,0815,0812,1049,1034,0.00,0.00,951.00
1/1/2022 12:00:00 AM,AA,1639,CLT,"Charlotte, NC",NC,36,EYW,"Key West, FL",FL,33,1102,1100,1314,1303,0.00,0.00,736.00
1/1/2022 12:00:00 AM,AA,1640,DFW,"Dallas/Fort Worth, TX",TX,74,JFK,"New York, NY",NY,22,1658,1656,2129,2120,0.00,0.00,1391.00
1/1/2022 12:00:00 AM,AA,1641,CLT,"Charlotte, NC",NC,36,MEM,"Memphis, TN",TN,54,2025,2024,2119,2109,0.00,0.00,511.00
1/1/2022 12:00:00 AM,AA,1642,MIA,"Miami, FL",FL,33,ORD,"Chicago, IL",IL,41,0705,,0932,,1.00,0.00,1197.00
1/1/2022 12:00:00 AM,AA,1645,CLT,"Charlotte, NC",NC,36,RDU,"Raleigh/Durham, NC",NC,36,2045,2109,2147,2152,0.00,0.00,130.00
1/1/2022 12:00:00 AM,AA,1646,RSW,"Fort Myers, FL",FL,33,CLT,"Charlotte, NC",NC,36,0615,0609,0810,0804,0.00,0.00,600.00
1/1/2022 12:00:00 AM,AA,1647,MCO,"Orlando, FL",FL,33,ORD,"Chicago, IL",IL,41,0930,1019,1138,1213,0.00,0.00,1005.00
1/1/2022 12:00:00 AM,AA,1648,CLT,"Charlotte, NC",NC,36,PHL,"Philadelphia, PA",PA,23,2019,2058,2153,2223,0.00,0.00,449.00
1/1/2022 12:00:00 AM,AA,1649,CLT,"Charlotte, NC",NC,36,MCO,"Orlando, FL",FL,33,1120,1117,1307,1243,0.00,0.00,468.00
1/1/2022 12:00:00 AM,AA,1649,MCO,"Orlando, FL",FL,33,CLT,"Charlotte, NC",NC,36,1357,1350,1540,1532,0.00,0.00,468.00
1/1/2022 12:00:00 AM,AA,1650,CLT,"Charlotte, NC",NC,36,ORD,"Chicago, IL",IL,41,1319,,1437,,1.00,0.00,599.00
1/1/2022 12:00:00 AM,AA,1651,SAN,"San Diego, CA",CA,91,CLT,"Charlotte, NC",NC,36,0732,0727,1505,1433,0.00,0.00,2077.00
1/1/2022 12:00:00 AM,AA,1652,ORD,"Chicago, IL",IL,41,PHL,"Philadelphia, PA",PA,23,1032,1052,1329,1340,0.00,0.00,678.00
1/1/2022 12:00:00 AM,AA,1653,DFW,"Dallas/Fort Worth, TX",TX,74,LAX,"Los Angeles, CA",CA,91,1800,1847,1926,2003,0.00,0.00,1235.00
1/1/2022 12:00:00 AM,AA,1654,DEN,"Denver, CO",CO,82,CLT,"Charlotte, NC",NC,36,0029,0025,0544,0610,0.00,0.00,1337.00
1/1/2022 12:00:00 AM,AA,1659,CLT,"Charlotte, NC",NC,36,SFO,"San Francisco, CA",CA,91,1656,1705,1951,1937,0.00,0.00,2296.00
1/1/2022 12:00:00 AM,AA,1661,ATL,"Atlanta, GA",GA,34,MIA,"Miami, FL",FL,33,1845,1846,2055,2050,0.00,0.00,594.00
1/1/2022 12:00:00 AM,AA,1661,MIA,"Miami, FL",FL,33,ATL,"Atlanta, GA",GA,34,1544,1541,1747,1730,0.00,0.00,594.00
1/1/2022 12:00:00 AM,AA,1662,AUS,"Austin, TX",TX,74,MIA,"Miami, FL",FL,33,1805,1930,2145,2258,0.00,0.00,1103.00
1/1/2022 12:00:00 AM,AA,1663,AUS,"Austin, TX",TX,74,DFW,"Dallas/Fort Worth, TX",TX,74,1708,1706,1818,1810,0.00,0.00,190.00
1/1/2022 12:00:00 AM,AA,1663,DFW,"Dallas/Fort Worth, TX",TX,74,AUS,"Austin, TX",TX,74,1515,1510,1618,1622,0.00,0.00,190.00
1/1/2022 12:00:00 AM,AA,1664,LGA,"New York, NY",NY,22,MIA,"Miami, FL",FL,33,1759,1756,2115,2054,0.00,0.00,1096.00
1/1/2022 12:00:00 AM,AA,1664,MIA,"Miami, FL",FL,33,LGA,"New York, NY",NY,22,1411,1405,1700,1648,0.00,0.00,1096.00
1/1/2022 12:00:00 AM,AA,1665,LAS,"Las Vegas, NV",NV,85,CLT,"Charlotte, NC",NC,36,0600,0602,1310,1308,0.00,0.00,1916.00
1/1/2022 12:00:00 AM,AA,1666,MCO,"Orlando, FL",FL,33,DCA,"Washington, DC",VA,38,1154,1154,1359,1349,0.00,0.00,759.00
1/1/2022 12:00:00 AM,AA,1667,SEA,"Seattle, WA",WA,93,DFW,"Dallas/Fort Worth, TX",TX,74,0747,0745,1345,1326,0.00,0.00,1660.00
1/1/2022 12:00:00 AM,AA,1669,DFW,"Dallas/Fort Worth, TX",TX,74,MCO,"Orlando, FL",FL,33,1647,1642,2023,2026,0.00,0.00,985.00
1/1/2022 12:00:00 AM,AA,1670,ABQ,"Albuquerque, NM",NM,86,DFW,"Dallas/Fort Worth, TX",TX,74,1300,1301,1549,1632,0.00,0.00,569.00
1/1/2022 12:00:00 AM,AA,1670,DFW,"Dallas/Fort Worth, TX",TX,74,ABQ,"Albuquerque, NM",NM,86,1115,1109,1209,1206,0.00,0.00,569.00
1/1/2022 12:00:00 AM,AA,1671,CLT,"Charlotte, NC",NC,36,SJU,"San Juan, PR",PR,3,2024,2018,0058,0043,0.00,0.00,1475.00
1/1/2022 12:00:00 AM,AA,1673,PHL,"Philadelphia, PA",PA,23,MCO,"Orlando, FL",FL,33,2010,2005,2258,2226,0.00,0.00,861.00
1/1/2022 12:00:00 AM,AA,1674,LAX,"Los Angeles, CA",CA,91,CLT,"Charlotte, NC",NC,36,1100,1118,1838,1840,0.00,0.00,2125.00
1/1/2022 12:00:00 AM,AA,1675,MIA,"Miami, FL",FL,33,CLT,"Charlotte, NC",NC,36,0800,1011,1010,1207,0.00,0.00,650.00
1/1/2022 12:00:00 AM,AA,1677,CLT,"Charlotte, NC",NC,36,MCI,"Kansas City, MO",MO,64,1620,1736,1749,1910,0.00,0.00,808.00
1/1/2022 12:00:00 AM,AA,1678,CLT,"Charlotte, NC",NC,36,PHX,"Phoenix, AZ",AZ,81,0735,0732,1024,1013,0.00,0.00,1773.00
1/1/2022 12:00:00 AM,AA,1679,BHM,"Birmingham, AL",AL,51,DFW,"Dallas/Fort Worth, TX",TX,74,1734,1737,1954,1944,0.00,0.00,597.00
1/1/2022 12:00:00 AM,AA,1679,DFW,"Dallas/Fort Worth, TX",TX,74,BHM,"Birmingham, AL",AL,51,1511,1502,1649,1653,0.00,0.00,597.00
1/1/2022 12:00:00 AM,AA,1680,MCO,"Orlando, FL",FL,33,ORD,"Chicago, IL",IL,41,1210,1204,1419,1348,0.00,0.00,1005.00
1/1/2022 12:00:00 AM,AA,1681,BNA,"Nashville, TN",TN,54,ORD,"Chicago, IL",IL,41,1454,,1639,,1.00,0.00,409.00
1/1/2022 12:00:00 AM,AA,1681,ORD,"Chicago, IL",IL,41,BNA,"Nashville, TN",TN,54,1240,1826,1408,2127,0.00,0.00,409.00
1/1/2022 12:00:00 AM,AA,1682,CLT,"Charlotte, NC",NC,36,MCO,"Orlando, FL",FL,33,1628,1622,1809,1756,0.00,0.00,468.00
1/1/2022 12:00:00 AM,AA,1682,MCO,"Orlando, FL",FL,33,CLT,"Charlotte, NC",NC,36,1905,1900,2053,2024,0.00,0.00,468.00
1/1/2022 12:00:00 AM,AA,1683,MCO,"Orlando, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,1534,1525,1738,1727,0.00,0.00,985.00
1/1/2022 12:00:00 AM,AA,1684,PHL,"Philadelphia, PA",PA,23,MCO,"Orlando, FL",FL,33,0800,0751,1037,1021,0.00,0.00,861.00
1/1/2022 12:00:00 AM,AA,1685,CLT,"Charlotte, NC",NC,36,CHS,"Charleston, SC",SC,37,2240,2313,2343,2400,0.00,0.00,168.00
1/1/2022 12:00:00 AM,AA,1686,TPA,"Tampa, FL",FL,33,CLT,"Charlotte, NC",NC,36,0601,0628,0745,0811,0.00,0.00,507.00
1/1/2022 12:00:00 AM,AA,1687,LAX,"Los Angeles, CA",CA,91,BOS,"Boston, MA",MA,13,1200,1151,2023,1940,0.00,0.00,2611.00
1/1/2022 12:00:00 AM,AA,1688,PHX,"Phoenix, AZ",AZ,81,CLT,"Charlotte, NC",NC,36,1102,1057,1657,1626,0.00,0.00,1773.00
1/1/2022 12:00:00 AM,AA,1689,ABQ,"Albuquerque, NM",NM,86,DFW,"Dallas/Fort Worth, TX",TX,74,1045,1041,1334,1322,0.00,0.00,569.00
1/1/2022 12:00:00 AM,AA,1690,BDL,"Hartford, CT",CT,11,CLT,"Charlotte, NC",NC,36,0600,0559,0818,0804,0.00,0.00,644.00
1/1/2022 12:00:00 AM,AA,1693,JFK,"New York, NY",NY,22,MIA,"Miami, FL",FL,33,2127,2127,0039,0018,0.00,0.00,1089.00
1/1/2022 12:00:00 AM,AA,1694,ATL,"Atlanta, GA",GA,34,CLT,"Charlotte, NC",NC,36,2024,2141,2143,2244,0.00,0.00,226.00
1/1/2022 12:00:00 AM,AA,1694,CLT,"Charlotte, NC",NC,36,ATL,"Atlanta, GA",GA,34,1820,1952,1940,2056,0.00,0.00,226.00
1/1/2022 12:00:00 AM,AA,1695,CLT,"Charlotte, NC",NC,36,DSM,"Des Moines, IA",IA,61,1129,1120,1315,1259,0.00,0.00,815.00
1/1/2022 12:00:00 AM,AA,1695,DSM,"Des Moines, IA",IA,61,CLT,"Charlotte, NC",NC,36,1355,1355,1712,1730,0.00,0.00,815.00
1/1/2022 12:00:00 AM,AA,1697,CLT,"Charlotte, NC",NC,36,MIA,"Miami, FL",FL,33,0900,0914,1105,1105,0.00,0.00,650.00
1/1/2022 12:00:00 AM,AA,1698,MIA,"Miami, FL",FL,33,CLT,"Charlotte, NC",NC,36,1719,1715,1920,1921,0.00,0.00,650.00
1/1/2022 12:00:00 AM,AA,1699,CLT,"Charlotte, NC",NC,36,MCO,"Orlando, FL",FL,33,1435,1522,1613,1643,0.00,0.00,468.00
1/1/2022 12:00:00 AM,AA,1699,MCO,"Orlando, FL",FL,33,CLT,"Charlotte, NC",NC,36,1712,1810,1857,1945,0.00,0.00,468.00
1/1/2022 12:00:00 AM,AA,1702,DFW,"Dallas/Fort Worth, TX",TX,74,SBA,"Santa Barbara, CA",CA,91,1958,1955,2132,2134,0.00,0.00,1316.00
1/1/2022 12:00:00 AM,AA,1703,PVD,"Providence, RI",RI,15,CLT,"Charlotte, NC",NC,36,0533,0536,0803,0751,0.00,0.00,683.00
1/1/2022 12:00:00 AM,AA,1704,TPA,"Tampa, FL",FL,33,CLT,"Charlotte, NC",NC,36,0817,0818,1009,0959,0.00,0.00,507.00
1/1/2022 12:00:00 AM,AA,1705,SBA,"Santa Barbara, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,0530,0527,1046,1032,0.00,0.00,1316.00
1/1/2022 12:00:00 AM,AA,1708,MCO,"Orlando, FL",FL,33,ORD,"Chicago, IL",IL,41,1645,,1859,,1.00,0.00,1005.00
1/1/2022 12:00:00 AM,AA,1709,MCO,"Orlando, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,1142,1138,1343,1327,0.00,0.00,985.00
1/1/2022 12:00:00 AM,AA,1711,MIA,"Miami, FL",FL,33,TPA,"Tampa, FL",FL,33,2030,2022,2131,2121,0.00,0.00,204.00
1/1/2022 12:00:00 AM,AA,1712,MIA,"Miami, FL",FL,33,MCO,"Orlando, FL",FL,33,0830,0832,0935,0936,0.00,0.00,192.00
1/1/2022 12:00:00 AM,AA,1713,AUS,"Austin, TX",TX,74,LAX,"Los Angeles, CA",CA,91,2033,2041,2157,2205,0.00,0.00,1242.00
1/1/2022 12:00:00 AM,AA,1714,MIA,"Miami, FL",FL,33,TPA,"Tampa, FL",FL,33,2254,2249,2357,2350,0.00,0.00,204.00
1/1/2022 12:00:00 AM,AA,1715,DCA,"Washington, DC",VA,38,RSW,"Fort Myers, FL",FL,33,0836,0844,1121,1108,0.00,0.00,892.00
1/1/2022 12:00:00 AM,AA,1715,RSW,"Fort Myers, FL",FL,33,DCA,"Washington, DC",VA,38,1215,1208,1436,1427,0.00,0.00,892.00
1/1/2022 12:00:00 AM,AA,1716,STL,"St. Louis, MO",MO,64,MIA,"Miami, FL",FL,33,0701,0653,1056,1051,0.00,0.00,1068.00
1/1/2022 12:00:00 AM,AA,1717,STT,"Charlotte Amalie, VI",VI,4,JFK,"New York, NY",NY,22,1401,1356,1729,1725,0.00,0.00,1623.00
1/1/2022 12:00:00 AM,AA,1718,ATL,"Atlanta, GA",GA,34,CLT,"Charlotte, NC",NC,36,0645,0640,0809,0751,0.00,0.00,226.00
1/1/2022 12:00:00 AM,AA,1719,PHL,"Philadelphia, PA",PA,23,MCO,"Orlando, FL",FL,33,1100,1057,1337,1323,0.00,0.00,861.00
1/1/2022 12:00:00 AM,AA,172,SJU,"San Juan, PR",PR,3,DFW,"Dallas/Fort Worth, TX",TX,74,1739,1747,2103,2106,0.00,0.00,2165.00
1/1/2022 12:00:00 AM,AA,1721,DCA,"Washington, DC",VA,38,MCO,"Orlando, FL",FL,33,1459,1449,1729,1705,0.00,0.00,759.00
1/1/2022 12:00:00 AM,AA,1721,MCO,"Orlando, FL",FL,33,DCA,"Washington, DC",VA,38,1853,1848,2059,2043,0.00,0.00,759.00
1/1/2022 12:00:00 AM,AA,1726,DFW,"Dallas/Fort Worth, TX",TX,74,LGA,"New York, NY",NY,22,1931,1931,2345,2335,0.00,0.00,1389.00
1/1/2022 12:00:00 AM,AA,1727,CLT,"Charlotte, NC",NC,36,JFK,"New York, NY",NY,22,2026,2139,2218,2343,0.00,0.00,541.00
1/1/2022 12:00:00 AM,AA,1728,DFW,"Dallas/Fort Worth, TX",TX,74,SEA,"Seattle, WA",WA,93,1025,1027,1258,1232,0.00,0.00,1660.00
1/1/2022 12:00:00 AM,AA,1728,SEA,"Seattle, WA",WA,93,DFW,"Dallas/Fort Worth, TX",TX,74,1348,1346,1946,1945,0.00,0.00,1660.00
1/1/2022 12:00:00 AM,AA,1729,MCO,"Orlando, FL",FL,33,MIA,"Miami, FL",FL,33,0925,,1039,,1.00,0.00,192.00
1/1/2022 12:00:00 AM,AA,1729,MIA,"Miami, FL",FL,33,MCO,"Orlando, FL",FL,33,0719,,0824,,1.00,0.00,192.00
1/1/2022 12:00:00 AM,AA,173,MIA,"Miami, FL",FL,33,SJU,"San Juan, PR",PR,3,1905,1917,2232,2232,0.00,0.00,1045.00
1/1/2022 12:00:00 AM,AA,1731,CHS,"Charleston, SC",SC,37,CLT,"Charlotte, NC",NC,36,0657,0651,0807,0801,0.00,0.00,168.00
1/1/2022 12:00:00 AM,AA,1732,ORD,"Chicago, IL",IL,41,SLC,"Salt Lake City, UT",UT,87,1015,1013,1255,1249,0.00,0.00,1250.00
1/1/2022 12:00:00 AM,AA,1732,SLC,"Salt Lake City, UT",UT,87,ORD,"Chicago, IL",IL,41,1340,1428,1752,1832,0.00,0.00,1250.00
1/1/2022 12:00:00 AM,AA,1734,MCO,"Orlando, FL",FL,33,MIA,"Miami, FL",FL,33,1535,1544,1650,1646,0.00,0.00,192.00
1/1/2022 12:00:00 AM,AA,1734,MIA,"Miami, FL",FL,33,MCO,"Orlando, FL",FL,33,1340,1339,1445,1448,0.00,0.00,192.00
1/1/2022 12:00:00 AM,AA,1735,PHL,"Philadelphia, PA",PA,23,FLL,"Fort Lauderdale, FL",FL,33,0800,0750,1049,1023,0.00,0.00,992.00
1/1/2022 12:00:00 AM,AA,1736,BDL,"Hartford, CT",CT,11,CLT,"Charlotte, NC",NC,36,1147,1155,1400,1405,0.00,0.00,644.00
1/1/2022 12:00:00 AM,AA,1736,CLT,"Charlotte, NC",NC,36,BDL,"Hartford, CT",CT,11,0905,0901,1057,1056,0.00,0.00,644.00
1/1/2022 12:00:00 AM,AA,1737,CLT,"Charlotte, NC",NC,36,MEM,"Memphis, TN",TN,54,1120,1124,1218,1217,0.00,0.00,511.00
1/1/2022 12:00:00 AM,AA,1737,MEM,"Memphis, TN",TN,54,CLT,"Charlotte, NC",NC,36,1308,1301,1550,1533,0.00,0.00,511.00
1/1/2022 12:00:00 AM,AA,1739,MSY,"New Orleans, LA",LA,72,DFW,"Dallas/Fort Worth, TX",TX,74,1433,1515,1620,1659,0.00,0.00,447.00
1/1/2022 12:00:00 AM,AA,1740,TPA,"Tampa, FL",FL,33,MIA,"Miami, FL",FL,33,0600,0553,0707,0646,0.00,0.00,204.00
1/1/2022 12:00:00 AM,AA,1743,DFW,"Dallas/Fort Worth, TX",TX,74,ORD,"Chicago, IL",IL,41,1524,,1746,,1.00,0.00,801.00
1/1/2022 12:00:00 AM,AA,1743,ORD,"Chicago, IL",IL,41,DFW,"Dallas/Fort Worth, TX",TX,74,1850,,2125,,1.00,0.00,801.00
1/1/2022 12:00:00 AM,AA,1744,TPA,"Tampa, FL",FL,33,MIA,"Miami, FL",FL,33,0800,0756,0913,0904,0.00,0.00,204.00
1/1/2022 12:00:00 AM,AA,1749,CLT,"Charlotte, NC",NC,36,PIT,"Pittsburgh, PA",PA,23,2013,2009,2135,2123,0.00,0.00,366.00
1/1/2022 12:00:00 AM,AA,1753,MIA,"Miami, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,1055,1344,1324,1555,0.00,0.00,1121.00
1/1/2022 12:00:00 AM,AA,1755,CLT,"Charlotte, NC",NC,36,SAN,"San Diego, CA",CA,91,1106,1103,1324,1305,0.00,0.00,2077.00
1/1/2022 12:00:00 AM,AA,1757,CLT,"Charlotte, NC",NC,36,BNA,"Nashville, TN",TN,54,1614,1610,1638,1635,0.00,0.00,328.00
1/1/2022 12:00:00 AM,AA,1758,DFW,"Dallas/Fort Worth, TX",TX,74,MEM,"Memphis, TN",TN,54,2002,2002,2127,2137,0.00,0.00,431.00
1/1/2022 12:00:00 AM,AA,1760,AUS,"Austin, TX",TX,74,PHX,"Phoenix, AZ",AZ,81,1815,1814,1951,1947,0.00,0.00,872.00
1/1/2022 12:00:00 AM,AA,1764,CLT,"Charlotte, NC",NC,36,PBI,"West Palm Beach/Palm Beach, FL",FL,33,2050,2049,2248,2237,0.00,0.00,590.00
1/1/2022 12:00:00 AM,AA,1765,PHX,"Phoenix, AZ",AZ,81,RNO,"Reno, NV",NV,85,1810,1809,1908,1901,0.00,0.00,601.00
1/1/2022 12:00:00 AM,AA,1766,DFW,"Dallas/Fort Worth, TX",TX,74,LGA,"New York, NY",NY,22,1315,1338,1729,1744,0.00,0.00,1389.00
1/1/2022 12:00:00 AM,AA,1766,LGA,"New York, NY",NY,22,DFW,"Dallas/Fort Worth, TX",TX,74,1824,1851,2136,2208,0.00,0.00,1389.00
1/1/2022 12:00:00 AM,AA,1767,MIA,"Miami, FL",FL,33,BOS,"Boston, MA",MA,13,1045,1111,1409,1422,0.00,0.00,1258.00
1/1/2022 12:00:00 AM,AA,1769,LGA,"New York, NY",NY,22,ORD,"Chicago, IL",IL,41,1329,,1517,,1.00,0.00,733.00
1/1/2022 12:00:00 AM,AA,1769,ORD,"Chicago, IL",IL,41,LGA,"New York, NY",NY,22,1630,,1929,,1.00,0.00,733.00
1/1/2022 12:00:00 AM,AA,1770,DFW,"Dallas/Fort Worth, TX",TX,74,FAT,"Fresno, CA",CA,91,1040,1040,1223,1223,0.00,0.00,1313.00
1/1/2022 12:00:00 AM,AA,1770,FAT,"Fresno, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,1313,1329,1825,1904,0.00,0.00,1313.00
1/1/2022 12:00:00 AM,AA,1771,DFW,"Dallas/Fort Worth, TX",TX,74,LAS,"Las Vegas, NV",NV,85,1855,1850,2001,1957,0.00,0.00,1055.00
1/1/2022 12:00:00 AM,AA,1772,PHL,"Philadelphia, PA",PA,23,ATL,"Atlanta, GA",GA,34,2027,2039,2305,2305,0.00,0.00,666.00
1/1/2022 12:00:00 AM,AA,1774,DFW,"Dallas/Fort Worth, TX",TX,74,CLT,"Charlotte, NC",NC,36,2043,2222,0008,0140,0.00,0.00,936.00
1/1/2022 12:00:00 AM,AA,1775,LAX,"Los Angeles, CA",CA,91,DCA,"Washington, DC",VA,38,0904,0905,1656,1644,0.00,0.00,2311.00
1/1/2022 12:00:00 AM,AA,1776,MSY,"New Orleans, LA",LA,72,CLT,"Charlotte, NC",NC,36,0910,0910,1204,1202,0.00,0.00,651.00
1/1/2022 12:00:00 AM,AA,1777,ATL,"Atlanta, GA",GA,34,PHX,"Phoenix, AZ",AZ,81,0729,0721,1002,0945,0.00,0.00,1587.00
1/1/2022 12:00:00 AM,AA,1779,MSY,"New Orleans, LA",LA,72,MIA,"Miami, FL",FL,33,0801,0754,1100,1110,0.00,0.00,675.00
1/1/2022 12:00:00 AM,AA,178,CLT,"Charlotte, NC",NC,36,HNL,"Honolulu, HI",HI,2,0920,0925,1412,1419,0.00,0.00,4678.00
1/1/2022 12:00:00 AM,AA,1780,LAS,"Las Vegas, NV",NV,85,DFW,"Dallas/Fort Worth, TX",TX,74,0500,0502,0945,0928,0.00,0.00,1055.00
1/1/2022 12:00:00 AM,AA,1782,LGA,"New York, NY",NY,22,CLT,"Charlotte, NC",NC,36,1429,1426,1635,1611,0.00,0.00,544.00
1/1/2022 12:00:00 AM,AA,1783,SFO,"San Francisco, CA",CA,91,CLT,"Charlotte, NC",NC,36,2346,2344,0745,0739,0.00,0.00,2296.00
